game_id,week,date,home_team,away_team,neutral_site,market_spread
401752900,12,2025-11-15,Ohio State,UCLA,0,
401756949,12,2025-11-15,Baylor,Utah,0,
401762506,12,2025-11-15,UAB,North Texas,0,
401762507,12,2025-11-15,Charlotte,UTSA,0,
401756951,12,2025-11-15,Cincinnati,Arizona,0,
401762861,12,2025-11-15,Ball State,Eastern Michigan,0,
401756952,12,2025-11-15,Oklahoma State,Kansas State,0,
401752902,12,2025-11-15,Washington,Purdue,0,
401762510,12,2025-11-15,Navy,South Florida,0,
401757174,12,2025-11-15,UConn,Air Force,0,
401757300,12,2025-11-15,Sam Houston,Delaware,1,
401757302,12,2025-11-15,Jacksonville State,Kennesaw State,0,
401757304,12,2025-11-15,Missouri State,UTEP,0,
401757303,12,2025-11-15,Western Kentucky,Middle Tennessee,0,
401760413,12,2025-11-15,Nevada,San José State,0,
401752771,12,2025-11-15,Tennessee,New Mexico State,0,
401757301,12,2025-11-15,Florida International,Liberty,0,
401760414,12,2025-11-16,UNLV,Utah State,0,
401752953,12,2025-11-16,Washington State,Louisiana Tech,0,
401760410,12,2025-11-16,San Diego State,Boise State,0,
401762863,13,2025-11-19,Ohio,Massachusetts,0,
401762862,13,2025-11-19,Bowling Green,Akron,0,
401762864,13,2025-11-19,Northern Illinois,Western Michigan,0,
401762865,13,2025-11-20,Buffalo,Miami (OH),0,
401762866,13,2025-11-20,Kent State,Central Michigan,0,
401761655,13,2025-11-21,Arkansas State,Louisiana,0,
401754598,13,2025-11-22,NC State,Florida State,0,
401760418,13,2025-11-22,UNLV,Hawai'i,0,
401752775,13,2025-11-22,Florida,Tennessee,0,4.0
401752777,13,2025-11-22,LSU,Western Kentucky,0,
401752779,13,2025-11-22,South Carolina,Coastal Carolina,0,
401752780,13,2025-11-22,Texas,Arkansas,0,
401762514,13,2025-11-22,Rice,North Texas,0,
401762515,13,2025-11-22,Temple,Tulane,0,
401752908,13,2025-11-22,Penn State,Nebraska,0,
401752912,13,2025-11-22,Ohio State,Rutgers,0,
401752911,13,2025-11-22,Oregon,USC,0,12.75
401754603,13,2025-11-22,Virginia Tech,Miami,0,
401756956,13,2025-11-22,Colorado,Arizona State,0,-4.5
401752915,13,2025-11-22,Wisconsin,Illinois,0,
401752914,13,2025-11-22,Maryland,Michigan,0,
401752910,13,2025-11-22,UCLA,Washington,0,
401752913,13,2025-11-22,Iowa,Michigan State,0,
401752954,13,2025-11-22,James Madison,Washington State,0,
401754599,13,2025-11-22,Stanford,California,0,
401754600,13,2025-11-22,North Carolina,Duke,0,0.0
401754601,13,2025-11-22,Georgia Tech,Pittsburgh,0,
401761656,13,2025-11-22,App State,Marshall,0,
401761657,13,2025-11-22,Georgia Southern,Old Dominion,0,
401761658,13,2025-11-22,South Alabama,Southern Miss,0,
401761659,13,2025-11-22,Texas State,UL Monroe,0,
401761660,13,2025-11-22,Troy,Georgia State,0,
401762511,13,2025-11-22,UAB,South Florida,0,
401762513,13,2025-11-22,UTSA,East Carolina,0,
401762867,13,2025-11-22,Toledo,Ball State,0,
401754606,13,2025-11-22,Wake Forest,Delaware,0,
401756954,13,2025-11-22,Arizona,Baylor,0,
401756955,13,2025-11-22,Cincinnati,BYU,0,
401756957,13,2025-11-22,Houston,TCU,0,
401756959,13,2025-11-22,UCF,Oklahoma State,0,
401757175,13,2025-11-22,Florida Atlantic,UConn,0,
401760420,13,2025-11-22,San Diego State,San José State,0,
401754602,13,2025-11-22,SMU,Louisville,0,
401756960,13,2025-11-22,Utah,Kansas State,0,1.5
401756958,13,2025-11-22,Iowa State,Kansas,0,
401760416,13,2025-11-22,Boise State,Colorado State,0,
401752782,13,2025-11-22,Vanderbilt,Kentucky,0,
401752909,13,2025-11-22,Northwestern,Minnesota,1,
401762512,13,2025-11-22,Army,Tulsa,0,
401752778,13,2025-11-22,Oklahoma,Missouri,0,7.5
401752776,13,2025-11-22,Georgia,Charlotte,0,
401757306,13,2025-11-22,Kennesaw State,Missouri State,0,
401760419,13,2025-11-22,Wyoming,Nevada,0,
401757309,13,2025-11-22,UTEP,New Mexico State,0,
401757307,13,2025-11-22,Louisiana Tech,Liberty,0,
401757308,13,2025-11-22,Middle Tennessee,Sam Houston,0,
401757305,13,2025-11-22,Florida International,Jacksonville State,0,
401754604,13,2025-11-22,Notre Dame,Syracuse,0,
401760415,13,2025-11-23,Air Force,New Mexico,0,
401760417,13,2025-11-23,Fresno State,Utah State,0,
401762868,14,2025-11-25,Massachusetts,Bowling Green,0,
401762869,14,2025-11-25,Eastern Michigan,Western Michigan,0,
401762516,14,2025-11-28,Memphis,Navy,0,
401760421,14,2025-11-28,Colorado State,Air Force,0,
401762441,14,2025-11-28,UTSA,Army,0,
401756961,14,2025-11-28,Arizona State,Arizona,0,
401762870,14,2025-11-28,Buffalo,Ohio,0,
401756964,14,2025-11-28,Kansas,Utah,0,
401752916,14,2025-11-28,Nebraska,Iowa,0,2.5
401752788,14,2025-11-28,Mississippi State,Ole Miss,0,-11.5
401762871,14,2025-11-28,Northern Illinois,Kent State,0,
401752786,14,2025-11-28,Georgia Tech,Georgia,1,-13.5
401760426,14,2025-11-28,New Mexico,San Diego State,0,
401760422,14,2025-11-28,Utah State,Boise State,0,
401752924,14,2025-11-29,Purdue,Indiana,0,
401752792,14,2025-11-29,Texas,Texas A&M,0,10.5
401762875,14,2025-11-29,Miami (OH),Ball State,0,
401752787,14,2025-11-29,Louisville,Kentucky,0,
401756963,14,2025-11-29,BYU,UCF,0,
401756967,14,2025-11-29,TCU,Cincinnati,0,
401760423,14,2025-11-29,San José State,Fresno State,0,
401761661,14,2025-11-29,App State,Arkansas State,0,
401761662,14,2025-11-29,Coastal Carolina,James Madison,0,
401761663,14,2025-11-29,Marshall,Georgia Southern,0,
401761664,14,2025-11-29,Old Dominion,Georgia State,0,
401761665,14,2025-11-29,Louisiana,UL Monroe,0,
401761666,14,2025-11-29,Southern Miss,Troy,0,
401761667,14,2025-11-29,Texas State,South Alabama,0,
401762442,14,2025-11-29,North Texas,Temple,0,
401762517,14,2025-11-29,Tulsa,UAB,0,
401762518,14,2025-11-29,Tulane,Charlotte,0,
401762519,14,2025-11-29,Florida Atlantic,East Carolina,0,
401762520,14,2025-11-29,South Florida,Rice,0,
401762872,14,2025-11-29,Central Michigan,Toledo,0,
401756966,14,2025-11-29,Oklahoma State,Iowa State,0,
401756968,14,2025-11-29,West Virginia,Texas Tech,0,
401752791,14,2025-11-29,Tennessee,Vanderbilt,0,
401752783,14,2025-11-29,Arkansas,Missouri,0,
401756962,14,2025-11-29,Baylor,Houston,0,
401752918,14,2025-11-29,Minnesota,Wisconsin,0,
401752919,14,2025-11-29,USC,UCLA,0,
401752923,14,2025-11-29,Michigan State,Maryland,1,
401754608,14,2025-11-29,Syracuse,Boston College,0,
401754610,14,2025-11-29,Duke,Wake Forest,0,
401754612,14,2025-11-29,NC State,North Carolina,0,2.5
401754613,14,2025-11-29,Virginia,Virginia Tech,0,
401752920,14,2025-11-29,Rutgers,Penn State,0,
401754614,14,2025-11-29,Stanford,Notre Dame,0,
401752917,14,2025-11-29,Washington,Oregon,0,-11.5
401752784,14,2025-11-29,Auburn,Alabama,0,-5.5
401752789,14,2025-11-29,Oklahoma,LSU,0,
401754611,14,2025-11-29,Pittsburgh,Miami,0,
401752922,14,2025-11-29,Illinois,Northwestern,0,
401752785,14,2025-11-29,Florida,Florida State,0,
401754609,14,2025-11-29,California,SMU,0,
401756965,14,2025-11-29,Kansas State,Colorado,0,
401752921,14,2025-11-29,Michigan,Ohio State,0,-5.5
401752790,14,2025-11-29,South Carolina,Clemson,0,-4.5
401757311,14,2025-11-29,Sam Houston,Florida International,1,
401757310,14,2025-11-29,Delaware,UTEP,0,
401757314,14,2025-11-29,Missouri State,Louisiana Tech,0,
401757312,14,2025-11-29,Jacksonville State,Western Kentucky,0,
401757315,14,2025-11-29,New Mexico State,Middle Tennessee,0,
401757313,14,2025-11-29,Liberty,Kennesaw State,0,
401752946,14,2025-11-29,Washington State,Oregon State,0,
401760425,14,2025-11-30,Nevada,UNLV,0,
401760424,14,2025-11-30,Hawai'i,Wyoming,0,
401762521,16,2025-12-13,Navy,Army,1,3.5
